"Orthogroup"	"Pchabaudi"	"Pvivax"	"Pberghei"	"Pfalciparum"	"Pcoatneyi"	"Pcynomolgi"	"Pyoelii"
"p_OG0004009"	"PCHAS_041920"	"PVX_098600"	"PBANKA_041830"	"PF3D7_0903100"	"PCOAH_00018970"	"PCYB_071090"	"PY17X_0421100"
"p_OG0004010"	"PCHAS_041930"	"PVX_098595"	"PBANKA_041840"	"PF3D7_0903000"	"PCOAH_00018980"	"PCYB_071080"	"PY17X_0421200"
"p_OG0004011"	"PCHAS_093690"	"PVX_088855"	"PBANKA_070110"	"PF3D7_0830400"	"PCOAH_00010010"	"PCYB_051150"	"PY17X_0701400"
"p_OG0004012"	"PCHAS_093670"	"PVX_088880"	"PBANKA_070130"	"PF3D7_0829400"	"PCOAH_00010050"	"PCYB_051190"	"PY17X_0701600"
"p_OG0004013"	"PCHAS_093660"	"PVX_088885"	"PBANKA_070140"	"PF3D7_0829300"	"PCOAH_00010060"	"PCYB_051200"	"PY17X_0701700"
"p_OG0004014"	"PCHAS_093650"	"PVX_088890"	"PBANKA_070150"	"PF3D7_0829200"	"PCOAH_00010070"	"PCYB_051210"	"PY17X_0701800"
"p_OG0004015"	"PCHAS_093640"	"PVX_088895"	"PBANKA_070160"	"PF3D7_0829100"	"PCOAH_00010080"	"PCYB_051220"	"PY17X_0701900"
"p_OG0004016"	"PCHAS_093630"	"PVX_088905"	"PBANKA_070170"	"PF3D7_0829000"	"PCOAH_00010090"	"PCYB_051230"	"PY17X_0702000"
"p_OG0004017"	"PCHAS_093620"	"PVX_088907"	"PBANKA_070180"	"PF3D7_0828900"	"PCOAH_00010100"	"PCYB_051240"	"PY17X_0702100"
"p_OG0004018"	"PCHAS_093610"	"PVX_088910"	"PBANKA_070190"	"PF3D7_0828800"	"PCOAH_00010110"	"PCYB_051250"	"PY17X_0702200"
"p_OG0004019"	"PCHAS_093600"	"PVX_088915"	"PBANKA_070200"	"PF3D7_0828700"	"PCOAH_00010120"	"PCYB_051260"	"PY17X_0702300"
"p_OG0004020"	"PCHAS_093590"	"PVX_088920"	"PBANKA_070210"	"PF3D7_0828600"	"PCOAH_00010130"	"PCYB_051270"	"PY17X_0702400"
"p_OG0004021"	"PCHAS_093580"	"PVX_088930"	"PBANKA_070220"	"PF3D7_0828500"	"PCOAH_00010140"	"PCYB_051280"	"PY17X_0702500"
"p_OG0004022"	"PCHAS_093570"	"PVX_088935"	"PBANKA_070230"	"PF3D7_0828400"	"PCOAH_00010150"	"PCYB_051290"	"PY17X_0702600"
"p_OG0004023"	"PCHAS_093560"	"PVX_088940"	"PBANKA_070240"	"PF3D7_0828300"	"PCOAH_00010160"	"PCYB_051300"	"PY17X_0702700"
"p_OG0004024"	"PCHAS_093550"	"PVX_088945"	"PBANKA_070250"	"PF3D7_0828200"	"PCOAH_00010170"	"PCYB_051310"	"PY17X_0702800"
"p_OG0004025"	"PCHAS_093540"	"PVX_088950"	"PBANKA_070260"	"PF3D7_0828100"	"PCOAH_00010180"	"PCYB_051320"	"PY17X_0702900"
"p_OG0004026"	"PCHAS_093530"	"PVX_088955"	"PBANKA_070270"	"PF3D7_0828000"	"PCOAH_00010190"	"PCYB_051330"	"PY17X_0703000"
"p_OG0004027"	"PCHAS_093520"	"PVX_088960"	"PBANKA_070280"	"PF3D7_0827900"	"PCOAH_00010200"	"PCYB_051340"	"PY17X_0703100"
"p_OG0004028"	"PCHAS_093510"	"PVX_088965"	"PBANKA_070290"	"PF3D7_0827800"	"PCOAH_00010210"	"PCYB_051350"	"PY17X_0703200"
"p_OG0004029"	"PCHAS_093500"	"PVX_088970"	"PBANKA_070300"	"PF3D7_0827700"	"PCOAH_00010220"	"PCYB_051360"	"PY17X_0703300"
"p_OG0004030"	"PCHAS_093490"	"PVX_088975"	"PBANKA_070310"	"PF3D7_0827600"	"PCOAH_00010230"	"PCYB_051370"	"PY17X_0703400"
"p_OG0004031"	"PCHAS_093480"	"PVX_088985"	"PBANKA_070320"	"PF3D7_0827500"	"PCOAH_00010240"	"PCYB_051380"	"PY17X_0703500"
"p_OG0004032"	"PCHAS_093470"	"PVX_088990"	"PBANKA_070330"	"PF3D7_0827400"	"PCOAH_00010260"	"PCYB_051390"	"PY17X_0703600"
"p_OG0004033"	"PCHAS_093460"	"PVX_088995"	"PBANKA_070340"	"PF3D7_0827300"	"PCOAH_00010270"	"PCYB_051400"	"PY17X_0703700"
"p_OG0004034"	"PCHAS_093440"	"PVX_089010"	"PBANKA_070360"	"PF3D7_0827100"	"PCOAH_00010290"	"PCYB_051420"	"PY17X_0703900"
"p_OG0004035"	"PCHAS_093430"	"PVX_089015"	"PBANKA_070370"	"PF3D7_0827000"	"PCOAH_00010300"	"PCYB_051430"	"PY17X_0704000"
"p_OG0004036"	"PCHAS_093420"	"PVX_089020"	"PBANKA_070380"	"PF3D7_0826900"	"PCOAH_00010310"	"PCYB_051440"	"PY17X_0704100"
"p_OG0004037"	"PCHAS_093410"	"PVX_089025"	"PBANKA_070390"	"PF3D7_0826700"	"PCOAH_00010320"	"PCYB_051450"	"PY17X_0704200"
"p_OG0004038"	"PCHAS_093400"	"PVX_089030"	"PBANKA_070400"	"PF3D7_0826600"	"PCOAH_00010330"	"PCYB_051460"	"PY17X_0704300"
"p_OG0004039"	"PCHAS_093390"	"PVX_089035"	"PBANKA_070410"	"PF3D7_0826500"	"PCOAH_00010340"	"PCYB_051470"	"PY17X_0704400"
"p_OG0004040"	"PCHAS_093380"	"PVX_089040"	"PBANKA_070420"	"PF3D7_0826400"	"PCOAH_00010350"	"PCYB_051480"	"PY17X_0704500"
"p_OG0004041"	"PCHAS_093370"	"PVX_089045"	"PBANKA_070430"	"PF3D7_0826300"	"PCOAH_00010360"	"PCYB_051490"	"PY17X_0704600"
"p_OG0004042"	"PCHAS_093350"	"PVX_089055"	"PBANKA_070450"	"PF3D7_0826100"	"PCOAH_00010380"	"PCYB_051510"	"PY17X_0704800"
"p_OG0004043"	"PCHAS_093340"	"PVX_089060"	"PBANKA_070460"	"PF3D7_0826000"	"PCOAH_00010390"	"PCYB_051520"	"PY17X_0704900"
"p_OG0004044"	"PCHAS_093330"	"PVX_089065"	"PBANKA_070470"	"PF3D7_0825900"	"PCOAH_00010400"	"PCYB_051530"	"PY17X_0705000"
"p_OG0004045"	"PCHAS_093320"	"PVX_089070"	"PBANKA_070480"	"PF3D7_0825800"	"PCOAH_00010410"	"PCYB_051540"	"PY17X_0705100"
"p_OG0004046"	"PCHAS_093310"	"PVX_089075"	"PBANKA_070490"	"PF3D7_0825700"	"PCOAH_00010420"	"PCYB_051550"	"PY17X_0705200"
"p_OG0004047"	"PCHAS_093300"	"PVX_089080"	"PBANKA_070500"	"PF3D7_0825600"	"PCOAH_00010430"	"PCYB_051560"	"PY17X_0705300"
"p_OG0004048"	"PCHAS_093290"	"PVX_089085"	"PBANKA_070510"	"PF3D7_0825500"	"PCOAH_00010440"	"PCYB_051570"	"PY17X_0705400"
"p_OG0004049"	"PCHAS_071460"	"PVX_089090"	"PBANKA_070530"	"PF3D7_0825300"	"PCOAH_00010460"	"PCYB_051590"	"PY17X_0705600"
"p_OG0004050"	"PCHAS_071470"	"PVX_089095"	"PBANKA_070540"	"PF3D7_0825200"	"PCOAH_00010470"	"PCYB_051600"	"PY17X_0705700"
"p_OG0004051"	"PCHAS_071480"	"PVX_089105"	"PBANKA_070550"	"PF3D7_0825100"	"PCOAH_00010480"	"PCYB_051610"	"PY17X_0705800"
"p_OG0004052"	"PCHAS_071500"	"PVX_089115"	"PBANKA_070570"	"PF3D7_0824900"	"PCOAH_00010500"	"PCYB_051630"	"PY17X_0706000"
"p_OG0004053"	"PCHAS_071510"	"PVX_089120"	"PBANKA_070580"	"PF3D7_0824800"	"PCOAH_00010510"	"PCYB_051640"	"PY17X_0706100"
"p_OG0004054"	"PCHAS_071520"	"PVX_089125"	"PBANKA_070590"	"PF3D7_0824700"	"PCOAH_00010520"	"PCYB_051650"	"PY17X_0706200"
"p_OG0004055"	"PCHAS_071530"	"PVX_089130"	"PBANKA_070600"	"PF3D7_0824600"	"PCOAH_00010530"	"PCYB_051660"	"PY17X_0706300"
"p_OG0004056"	"PCHAS_071540"	"PVX_089135"	"PBANKA_070610"	"PF3D7_0824500"	"PCOAH_00010540"	"PCYB_051670"	"PY17X_0706400"
"p_OG0004057"	"PCHAS_071550"	"PVX_089140"	"PBANKA_070620"	"PF3D7_0824400"	"PCOAH_00010550"	"PCYB_051680"	"PY17X_0706500"
"p_OG0004058"	"PCHAS_071560"	"PVX_089145"	"PBANKA_070630"	"PF3D7_0824300"	"PCOAH_00010560"	"PCYB_051690"	"PY17X_0706600"
"p_OG0004059"	"PCHAS_071570"	"PVX_089150"	"PBANKA_070640"	"PF3D7_0824200"	"PCOAH_00010570"	"PCYB_051700"	"PY17X_0706700"
"p_OG0004060"	"PCHAS_071580"	"PVX_089155"	"PBANKA_070650"	"PF3D7_0824100"	"PCOAH_00010580"	"PCYB_051710"	"PY17X_0706800"
"p_OG0004061"	"PCHAS_071590"	"PVX_089160"	"PBANKA_070660"	"PF3D7_0824000"	"PCOAH_00010590"	"PCYB_051720"	"PY17X_0706900"
"p_OG0004062"	"PCHAS_071600"	"PVX_089165"	"PBANKA_070670"	"PF3D7_0823900"	"PCOAH_00010600"	"PCYB_051730"	"PY17X_0707000"
"p_OG0004063"	"PCHAS_071610"	"PVX_089170"	"PBANKA_070680"	"PF3D7_0823800"	"PCOAH_00010610"	"PCYB_051740"	"PY17X_0707100"
"p_OG0004064"	"PCHAS_071620"	"PVX_089175"	"PBANKA_070690"	"PF3D7_0823700"	"PCOAH_00010620"	"PCYB_051750"	"PY17X_0707200"
"p_OG0004065"	"PCHAS_071630"	"PVX_089180"	"PBANKA_070700"	"PF3D7_0823600"	"PCOAH_00010630"	"PCYB_051760"	"PY17X_0707300"
"p_OG0004066"	"PCHAS_071640"	"PVX_089185"	"PBANKA_070710"	"PF3D7_0823500"	"PCOAH_00010640"	"PCYB_051770"	"PY17X_0707400"
"p_OG0004067"	"PCHAS_071650"	"PVX_089195"	"PBANKA_070720"	"PF3D7_0823400"	"PCOAH_00010650"	"PCYB_051780"	"PY17X_0707500"
"p_OG0004068"	"PCHAS_071660"	"PVX_089200"	"PBANKA_070730"	"PF3D7_0823300"	"PCOAH_00010660"	"PCYB_051790"	"PY17X_0707600"
"p_OG0004069"	"PCHAS_071670"	"PVX_089205"	"PBANKA_070740"	"PF3D7_0823200"	"PCOAH_00010670"	"PCYB_051800"	"PY17X_0707700"
"p_OG0004070"	"PCHAS_071680"	"PVX_089210"	"PBANKA_070750"	"PF3D7_0823100"	"PCOAH_00010680"	"PCYB_051810"	"PY17X_0707800"
"p_OG0004071"	"PCHAS_071690"	"PVX_089215"	"PBANKA_070760"	"PF3D7_0823000"	"PCOAH_00010690"	"PCYB_051820"	"PY17X_0707900"
"p_OG0004072"	"PCHAS_071710"	"PVX_089225"	"PBANKA_070780"	"PF3D7_0822800"	"PCOAH_00010720"	"PCYB_051840"	"PY17X_0708100"
"p_OG0004073"	"PCHAS_071720"	"PVX_089230"	"PBANKA_070790"	"PF3D7_0822700"	"PCOAH_00010730"	"PCYB_051850"	"PY17X_0708200"
"p_OG0004074"	"PCHAS_071730"	"PVX_089235"	"PBANKA_070800"	"PF3D7_0822600"	"PCOAH_00010740"	"PCYB_051860"	"PY17X_0708300"
"p_OG0004075"	"PCHAS_071740"	"PVX_089240"	"PBANKA_070810"	"PF3D7_0822500"	"PCOAH_00010750"	"PCYB_051870"	"PY17X_0708400"
"p_OG0004076"	"PCHAS_071750"	"PVX_089245"	"PBANKA_070820"	"PF3D7_0822400"	"PCOAH_00010760"	"PCYB_051880"	"PY17X_0708500"
"p_OG0004077"	"PCHAS_071760"	"PVX_089250"	"PBANKA_070840"	"PF3D7_0822300"	"PCOAH_00010770"	"PCYB_051890"	"PY17X_0708600"
"p_OG0004078"	"PCHAS_071770"	"PVX_089255"	"PBANKA_070850"	"PF3D7_0822200"	"PCOAH_00010780"	"PCYB_051900"	"PY17X_0708700"
"p_OG0004079"	"PCHAS_071780"	"PVX_089260"	"PBANKA_070870"	"PF3D7_0822100"	"PCOAH_00010790"	"PCYB_051910"	"PY17X_0708900"
"p_OG0004080"	"PCHAS_071790"	"PVX_089265"	"PBANKA_070880"	"PF3D7_0822000"	"PCOAH_00010800"	"PCYB_051920"	"PY17X_0709000"
"p_OG0004081"	"PCHAS_071800"	"PVX_089270"	"PBANKA_070890"	"PF3D7_0821900"	"PCOAH_00010810"	"PCYB_051930"	"PY17X_0709100"
"p_OG0004082"	"PCHAS_071810"	"PVX_089275"	"PBANKA_070900"	"PF3D7_0821800"	"PCOAH_00010820"	"PCYB_051940"	"PY17X_0709200"
"p_OG0004083"	"PCHAS_071820"	"PVX_089280"	"PBANKA_070910"	"PF3D7_0821700"	"PCOAH_00010830"	"PCYB_051950"	"PY17X_0709300"
"p_OG0004084"	"PCHAS_071830"	"PVX_089285"	"PBANKA_070920"	"PF3D7_0821600"	"PCOAH_00010840"	"PCYB_051960"	"PY17X_0709400"
"p_OG0004085"	"PCHAS_071840"	"PVX_089290"	"PBANKA_070930"	"PF3D7_0821500"	"PCOAH_00010850"	"PCYB_051970"	"PY17X_0709500"
"p_OG0004086"	"PCHAS_071860"	"PVX_089295"	"PBANKA_070950"	"PF3D7_0821300"	"PCOAH_00010870"	"PCYB_051990"	"PY17X_0709700"
"p_OG0004087"	"PCHAS_071870"	"PVX_089300"	"PBANKA_070960"	"PF3D7_0821200"	"PCOAH_00010880"	"PCYB_052000"	"PY17X_0709800"
"p_OG0004088"	"PCHAS_071880"	"PVX_089305"	"PBANKA_070970"	"PF3D7_0821100"	"PCOAH_00010890"	"PCYB_052010"	"PY17X_0709900"
"p_OG0004089"	"PCHAS_071890"	"PVX_089310"	"PBANKA_070980"	"PF3D7_0821000"	"PCOAH_00010900"	"PCYB_052020"	"PY17X_0710000"
"p_OG0004090"	"PCHAS_071900"	"PVX_089315"	"PBANKA_070990"	"PF3D7_0820900"	"PCOAH_00010910"	"PCYB_052030"	"PY17X_0710100"
"p_OG0004091"	"PCHAS_071910"	"PVX_089320"	"PBANKA_071000"	"PF3D7_0820800"	"PCOAH_00010920"	"PCYB_052040"	"PY17X_0710200"
"p_OG0004092"	"PCHAS_071920"	"PVX_089325"	"PBANKA_071010"	"PF3D7_0820700"	"PCOAH_00010930"	"PCYB_052050"	"PY17X_0710300"
"p_OG0004093"	"PCHAS_071930"	"PVX_089330"	"PBANKA_071020"	"PF3D7_0820600"	"PCOAH_00010940"	"PCYB_052060"	"PY17X_0710400"
"p_OG0004094"	"PCHAS_071940"	"PVX_089335"	"PBANKA_071030"	"PF3D7_0820500"	"PCOAH_00010980"	"PCYB_052070"	"PY17X_0710500"
"p_OG0004095"	"PCHAS_071950"	"PVX_089340"	"PBANKA_071040"	"PF3D7_0820400"	"PCOAH_00010990"	"PCYB_052080"	"PY17X_0710600"
"p_OG0004096"	"PCHAS_071960"	"PVX_089345"	"PBANKA_071050"	"PF3D7_0820300"	"PCOAH_00011000"	"PCYB_052090"	"PY17X_0710700"
"p_OG0004097"	"PCHAS_071970"	"PVX_089355"	"PBANKA_071060"	"PF3D7_0820200"	"PCOAH_00011010"	"PCYB_052100"	"PY17X_0710800"
"p_OG0004098"	"PCHAS_071980"	"PVX_089360"	"PBANKA_071070"	"PF3D7_0820100"	"PCOAH_00011020"	"PCYB_052110"	"PY17X_0710900"
"p_OG0004099"	"PCHAS_071990"	"PVX_089365"	"PBANKA_071080"	"PF3D7_0820000"	"PCOAH_00011030"	"PCYB_052120"	"PY17X_0711000"
"p_OG0004100"	"PCHAS_072000"	"PVX_089370"	"PBANKA_071090"	"PF3D7_0819900"	"PCOAH_00011040"	"PCYB_052130"	"PY17X_0711100"
"p_OG0004101"	"PCHAS_072010"	"PVX_089375"	"PBANKA_071100"	"PF3D7_0819800"	"PCOAH_00011050"	"PCYB_052140"	"PY17X_0711200"
"p_OG0004102"	"PCHAS_072020"	"PVX_089380"	"PBANKA_071110"	"PF3D7_0819700"	"PCOAH_00011060"	"PCYB_052150"	"PY17X_0711300"
"p_OG0004103"	"PCHAS_072030"	"PVX_089385"	"PBANKA_071120"	"PF3D7_0819600"	"PCOAH_00011070"	"PCYB_052160"	"PY17X_0711400"
"p_OG0004104"	"PCHAS_072040"	"PVX_089390"	"PBANKA_071130"	"PF3D7_0819500"	"PCOAH_00011080"	"PCYB_002230"	"PY17X_0711500"
"p_OG0004105"	"PCHAS_072050"	"PVX_089395"	"PBANKA_071140"	"PF3D7_0819400"	"PCOAH_00011090"	"PCYB_052170"	"PY17X_0711600"
"p_OG0004106"	"PCHAS_072060"	"PVX_089400"	"PBANKA_071150"	"PF3D7_0819300"	"PCOAH_00011100"	"PCYB_052180"	"PY17X_0711700"
"p_OG0004107"	"PCHAS_072070"	"PVX_089405"	"PBANKA_071160"	"PF3D7_0819200"	"PCOAH_00011110"	"PCYB_052190"	"PY17X_0711800"
"p_OG0004108"	"PCHAS_072080"	"PVX_089410"	"PBANKA_071170"	"PF3D7_0819100"	"PCOAH_00011120"	"PCYB_052200"	"PY17X_0711900"
"p_OG0004109"	"PCHAS_072090"	"PVX_089415"	"PBANKA_071180"	"PF3D7_0819000"	"PCOAH_00011130"	"PCYB_052210"	"PY17X_0712000"
"p_OG0004110"	"PCHAS_072110"	"PVX_089430"	"PBANKA_071200"	"PF3D7_0818800"	"PCOAH_00011150"	"PCYB_052230"	"PY17X_0712200"
"p_OG0004111"	"PCHAS_072120"	"PVX_089480"	"PBANKA_071210"	"PF3D7_0818700"	"PCOAH_00011180"	"PCYB_052300"	"PY17X_0712300"
"p_OG0004112"	"PCHAS_072130"	"PVX_089485"	"PBANKA_071220"	"PF3D7_0818600"	"PCOAH_00011190"	"PCYB_052310"	"PY17X_0712400"
"p_OG0004113"	"PCHAS_072140"	"PVX_089490"	"PBANKA_071230"	"PF3D7_0818500"	"PCOAH_00011200"	"PCYB_052320"	"PY17X_0712500"
"p_OG0004114"	"PCHAS_072150"	"PVX_089495"	"PBANKA_071240"	"PF3D7_0818400"	"PCOAH_00011210"	"PCYB_052330"	"PY17X_0712600"
"p_OG0004115"	"PCHAS_072160"	"PVX_089500"	"PBANKA_071250"	"PF3D7_0818300"	"PCOAH_00011220"	"PCYB_052340"	"PY17X_0712700"
"p_OG0004116"	"PCHAS_072170"	"PVX_089505"	"PBANKA_071260"	"PF3D7_0818200"	"PCOAH_00011230"	"PCYB_052350"	"PY17X_0712800"
"p_OG0004117"	"PCHAS_072180"	"PVX_089510"	"PBANKA_071270"	"PF3D7_0818100"	"PCOAH_00011240"	"PCYB_052360"	"PY17X_0712900"
"p_OG0004118"	"PCHAS_072190"	"PVX_089515"	"PBANKA_071280"	"PF3D7_0818000"	"PCOAH_00011250"	"PCYB_052370"	"PY17X_0713000"
"p_OG0004119"	"PCHAS_072200"	"PVX_089520"	"PBANKA_071290"	"PF3D7_0817900"	"PCOAH_00011260"	"PCYB_052380"	"PY17X_0713100"
"p_OG0004120"	"PCHAS_072220"	"PVX_089530"	"PBANKA_071310"	"PF3D7_0817700"	"PCOAH_00011270"	"PCYB_052400"	"PY17X_0713300"
"p_OG0004121"	"PCHAS_072230"	"PVX_089535"	"PBANKA_071320"	"PF3D7_0817600"	"PCOAH_00011280"	"PCYB_052410"	"PY17X_0713400"
"p_OG0004122"	"PCHAS_072240"	"PVX_089540"	"PBANKA_071330"	"PF3D7_0817500"	"PCOAH_00011300"	"PCYB_052420"	"PY17X_0713500"
"p_OG0004123"	"PCHAS_072270"	"PVX_089550"	"PBANKA_071360"	"PF3D7_0817200"	"PCOAH_00011370"	"PCYB_052460"	"PY17X_0713800"
"p_OG0004124"	"PCHAS_072280"	"PVX_089555"	"PBANKA_071370"	"PF3D7_0817100"	"PCOAH_00011380"	"PCYB_052470"	"PY17X_0713900"
"p_OG0004125"	"PCHAS_072290"	"PVX_089560"	"PBANKA_071380"	"PF3D7_0817000"	"PCOAH_00011390"	"PCYB_052480"	"PY17X_0714000"
"p_OG0004126"	"PCHAS_072300"	"PVX_089565"	"PBANKA_071390"	"PF3D7_0816900"	"PCOAH_00011400"	"PCYB_052490"	"PY17X_0714100"
"p_OG0004127"	"PCHAS_072310"	"PVX_089570"	"PBANKA_071400"	"PF3D7_0816800"	"PCOAH_00011410"	"PCYB_052500"	"PY17X_0714200"
"p_OG0004128"	"PCHAS_072320"	"PVX_089575"	"PBANKA_071410"	"PF3D7_0816700"	"PCOAH_00011420"	"PCYB_052510"	"PY17X_0714300"
"p_OG0004129"	"PCHAS_072330"	"PVX_089580"	"PBANKA_071420"	"PF3D7_0816600"	"PCOAH_00011430"	"PCYB_052520"	"PY17X_0714400"
"p_OG0004130"	"PCHAS_072340"	"PVX_089585"	"PBANKA_071430"	"PF3D7_0816500"	"PCOAH_00011440"	"PCYB_052530"	"PY17X_0714500"
"p_OG0004131"	"PCHAS_072350"	"PVX_089590"	"PBANKA_071440"	"PF3D7_0816400"	"PCOAH_00011450"	"PCYB_052540"	"PY17X_0714600"
"p_OG0004132"	"PCHAS_072360"	"PVX_089592"	"PBANKA_071450"	"PF3D7_0816300"	"PCOAH_00011460"	"PCYB_052550"	"PY17X_0714700"
"p_OG0004133"	"PCHAS_072370"	"PVX_089595"	"PBANKA_071460"	"PF3D7_0816200"	"PCOAH_00011470"	"PCYB_052570"	"PY17X_0714800"
"p_OG0004134"	"PCHAS_072380"	"PVX_089600"	"PBANKA_071470"	"PF3D7_0816100"	"PCOAH_00011480"	"PCYB_052580"	"PY17X_0714900"
"p_OG0004135"	"PCHAS_072390"	"PVX_089605"	"PBANKA_071480"	"PF3D7_0816000"	"PCOAH_00011490"	"PCYB_052590"	"PY17X_0715000"
"p_OG0004136"	"PCHAS_072400"	"PVX_089610"	"PBANKA_071490"	"PF3D7_0815900"	"PCOAH_00011500"	"PCYB_052600"	"PY17X_0715100"
"p_OG0004137"	"PCHAS_072410"	"PVX_089615"	"PBANKA_071500"	"PF3D7_0815800"	"PCOAH_00011510"	"PCYB_052610"	"PY17X_0715200"
"p_OG0004138"	"PCHAS_072420"	"PVX_089620"	"PBANKA_071510"	"PF3D7_0815700"	"PCOAH_00011570"	"PCYB_052620"	"PY17X_0715300"
"p_OG0004139"	"PCHAS_072430"	"PVX_089625"	"PBANKA_071520"	"PF3D7_0815600"	"PCOAH_00011580"	"PCYB_052630"	"PY17X_0715400"
"p_OG0004140"	"PCHAS_072440"	"PVX_089630"	"PBANKA_071530"	"PF3D7_0815500"	"PCOAH_00011590"	"PCYB_052640"	"PY17X_0715500"
"p_OG0004141"	"PCHAS_072460"	"PVX_089635"	"PBANKA_071550"	"PF3D7_0413500"	"PCOAH_00011610"	"PCYB_052660"	"PY17X_0715700"
"p_OG0004142"	"PCHAS_072470"	"PVX_089640"	"PBANKA_071560"	"PF3D7_0413600"	"PCOAH_00011620"	"PCYB_052670"	"PY17X_0715800"
"p_OG0004143"	"PCHAS_072480"	"PVX_089645"	"PBANKA_071570"	"PF3D7_0413700"	"PCOAH_00011630"	"PCYB_052680"	"PY17X_0715900"
"p_OG0004144"	"PCHAS_072490"	"PVX_089650"	"PBANKA_071580"	"PF3D7_0413800"	"PCOAH_00011640"	"PCYB_052690"	"PY17X_0716000"
"p_OG0004145"	"PCHAS_072500"	"PVX_089655"	"PBANKA_071590"	"PF3D7_0413900"	"PCOAH_00011650"	"PCYB_052700"	"PY17X_0716100"
"p_OG0004146"	"PCHAS_072510"	"PVX_089660"	"PBANKA_071600"	"PF3D7_0414000"	"PCOAH_00011660"	"PCYB_052710"	"PY17X_0716200"
"p_OG0004147"	"PCHAS_072520"	"PVX_089665"	"PBANKA_071610"	"PF3D7_0414100"	"PCOAH_00011670"	"PCYB_052720"	"PY17X_0716300"
"p_OG0004149"	"PCHAS_072540"	"PVX_089670"	"PBANKA_071630"	"PF3D7_0414300"	"PCOAH_00011690"	"PCYB_052740"	"PY17X_0716500"
"p_OG0004150"	"PCHAS_072550"	"PVX_089675"	"PBANKA_071640"	"PF3D7_0414400"	"PCOAH_00011700"	"PCYB_052750"	"PY17X_0716600"
"p_OG0004151"	"PCHAS_072560"	"PVX_089680"	"PBANKA_071650"	"PF3D7_0414500"	"PCOAH_00011710"	"PCYB_052760"	"PY17X_0716700"
"p_OG0004152"	"PCHAS_072570"	"PVX_089685"	"PBANKA_071660"	"PF3D7_0414600"	"PCOAH_00011720"	"PCYB_052770"	"PY17X_0716800"
"p_OG0004153"	"PCHAS_072580"	"PVX_089690"	"PBANKA_071670"	"PF3D7_0414700"	"PCOAH_00011730"	"PCYB_052780"	"PY17X_0716900"
"p_OG0004154"	"PCHAS_072590"	"PVX_089695"	"PBANKA_071680"	"PF3D7_0414800"	"PCOAH_00011740"	"PCYB_052790"	"PY17X_0717000"
"p_OG0004155"	"PCHAS_072600"	"PVX_089700"	"PBANKA_071690"	"PF3D7_0414900"	"PCOAH_00011750"	"PCYB_052800"	"PY17X_0717100"
"p_OG0004156"	"PCHAS_072610"	"PVX_089705"	"PBANKA_071700"	"PF3D7_0415000"	"PCOAH_00011760"	"PCYB_052810"	"PY17X_0717200"
"p_OG0004157"	"PCHAS_072620"	"PVX_089710"	"PBANKA_071710"	"PF3D7_0415100"	"PCOAH_00011770"	"PCYB_052820"	"PY17X_0717300"
"p_OG0004158"	"PCHAS_072630"	"PVX_089715"	"PBANKA_071720"	"PF3D7_0415200"	"PCOAH_00011780"	"PCYB_052830"	"PY17X_0717400"
"p_OG0004159"	"PCHAS_072640"	"PVX_089720"	"PBANKA_071730"	"PF3D7_0415300"	"PCOAH_00011790"	"PCYB_052840"	"PY17X_0717500"
"p_OG0004160"	"PCHAS_072650"	"PVX_089725"	"PBANKA_071740"	"PF3D7_0415400"	"PCOAH_00011800"	"PCYB_052850"	"PY17X_0717600"
"p_OG0004161"	"PCHAS_072660"	"PVX_089730"	"PBANKA_071750"	"PF3D7_0415500"	"PCOAH_00011810"	"PCYB_052860"	"PY17X_0717700"
"p_OG0004162"	"PCHAS_072670"	"PVX_089735"	"PBANKA_071760"	"PF3D7_0415600"	"PCOAH_00011820"	"PCYB_052870"	"PY17X_0717800"
"p_OG0004163"	"PCHAS_072680"	"PVX_089740"	"PBANKA_071770"	"PF3D7_0415700"	"PCOAH_00011830"	"PCYB_052880"	"PY17X_0717900"
"p_OG0004164"	"PCHAS_072690"	"PVX_089750"	"PBANKA_071780"	"PF3D7_0415900"	"PCOAH_00011850"	"PCYB_052900"	"PY17X_0718000"
"p_OG0004165"	"PCHAS_072700"	"PVX_089755"	"PBANKA_071790"	"PF3D7_0416000"	"PCOAH_00011860"	"PCYB_052910"	"PY17X_0718100"
"p_OG0004166"	"PCHAS_072720"	"PVX_089895"	"PBANKA_071810"	"PF3D7_0416100"	"PCOAH_00011980"	"PCYB_053040"	"PY17X_0718300"
"p_OG0004167"	"PCHAS_072730"	"PVX_089900"	"PBANKA_071820"	"PF3D7_0416200"	"PCOAH_00011990"	"PCYB_053050"	"PY17X_0718400"
"p_OG0004168"	"PCHAS_072740"	"PVX_089905"	"PBANKA_071830"	"PF3D7_0416300"	"PCOAH_00012010"	"PCYB_053060"	"PY17X_0718500"
"p_OG0004169"	"PCHAS_072750"	"PVX_089910"	"PBANKA_071840"	"PF3D7_0416400"	"PCOAH_00012020"	"PCYB_053070"	"PY17X_0718600"
"p_OG0004170"	"PCHAS_072760"	"PVX_089915"	"PBANKA_071850"	"PF3D7_0416500"	"PCOAH_00012030"	"PCYB_053080"	"PY17X_0718700"
